,Unnamed: 0,network_v1.0.0,name_v1.0.0,func_v1.0.0,k_v1.0.0,bias_v1.0.0,numPI_v1.0.0,time_PI_v1.0.0,ks_v1.0.0,time_sym_v1.0.0,time_ks_v1.0.0,time_cov_v1.0.0,ke_v1.0.0,tss_v1.0.0,correct_v1.0.0,timeout_v1.0.0,time_sym_std_v1.0.0,ks_norm_v1.0.0,ke_norm_v1.0.0,source_v1.0.0,version_v1.0.0,network_v0.1.2,name_v0.1.2,func_v0.1.2,k_v0.1.2,bias_v0.1.2,numPI_v0.1.2,time_PI_v0.1.2,ks_v0.1.2,time_sym_v0.1.2,time_ks_v0.1.2,time_cov_v0.1.2,ke_v0.1.2,tss_v0.1.2,correct_v0.1.2,timeout_v0.1.2,time_sym_std_v0.1.2,ks_norm_v0.1.2,ke_norm_v0.1.2,source_v0.1.2,version_v0.1.2,ks_shuffle_vals
707,707,Cortical Area Development,Coup_fti,1000,2,0.25,2,4.00543212890625e-05,1.5,0.0003279209136962,1.0728836059570312e-05,0.0002870559692382,1.25,"[[['12', [[0, 1]], []]], [['00', [], []]]]",True,False,1.9488936088994226e-05,0.75,0.625,cc,new,Cortical Area Development,Coup_fti,1000,2,0.25,2,4.482269287109375e-05,,0.0014637470245361,,,1.25,"[[('12', [[0, 1]], [])], [('00', [], [[0, 1]])]]",True,False,6.038603719078005e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5]"
708,708,Cortical Area Development,Sp8,0100,2,0.25,2,4.029273986816406e-05,0.0,0.0001909732818603,1.0013580322265623e-05,5.650520324707031e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,9.103719278353112e-06,0.0,0.625,cc,new,Cortical Area Development,Sp8,0100,2,0.25,2,6.67572021484375e-05,,0.0011502265930175,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,8.024612618239436e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5]"
709,709,Death Receptor Signaling,CASP8,0010101010101010,4,0.4375,3,0.0001194477081298,1.3125,0.0004089832305908,2.288818359375e-05,0.0014512538909912,1.625,"[[['2221', [], []], ['0002', [], []]], [['1220', [[0, 1, 2]], []]]]",True,False,4.501974134295318e-05,0.328125,0.40625,cc,new,Death Receptor Signaling,CASP8,0010101010101010,4,0.4375,3,0.0001275539398193,,0.0022570610046386,,,1.625,"[[('0002', [], [[0, 1, 2]]), ('2221', [], [[0, 1, 2]])], [('2120', [[0, 1, 2]], [])]]",True,False,0.0003344670364528,,0.40625,cc,v0.1.2,"[1.0625, 0.5625, 1.0, 0.5625, 1.125, 1.375, 0.5, 0.25, 0.5625, 0.5625, 1.6875, 1.6875]"
710,710,Death Receptor Signaling,RIP1ub,0001,2,0.25,2,3.9577484130859375e-05,1.5,0.0003196239471435,1.0967254638671877e-05,0.0002849102020263,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.3292215324765014e-05,0.75,0.625,cc,new,Death Receptor Signaling,RIP1ub,0001,2,0.25,2,4.601478576660156e-05,,0.0014388084411621,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,3.209733973992708e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 1.5]"
711,711,Death Receptor Signaling,DISC-TNF,0001,2,0.25,2,3.790855407714844e-05,1.5,0.0003149032592773,1.1205673217773438e-05,0.0002858638763427,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.6175536568520528e-05,0.75,0.625,cc,new,Death Receptor Signaling,DISC-TNF,0001,2,0.25,2,4.482269287109375e-05,,0.0015390872955322,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.000190434851733,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 1.5]"
714,714,Death Receptor Signaling,cIAP,01001100,3,0.375,2,5.8650970458984375e-05,0.75,0.000324535369873,1.3113021850585938e-05,0.0003054141998291,1.5625,"[[['212', [], []], ['020', [], []]], [['102', [[0, 2]], []]]]",True,False,1.73423255492388e-05,0.25,0.5208333333333334,cc,new,Death Receptor Signaling,cIAP,01001100,3,0.375,2,6.890296936035156e-05,,0.0016825199127197,,,1.5625,"[[('212', [], [[0, 2]]), ('020', [], [[0, 2]])], [('201', [[0, 2]], [])]]",True,False,7.006699785253849e-05,,0.5208333333333334,cc,v0.1.2,"[0.625, 0.75, 1.25, 0.0, 1.125, 2.625, 0.75, 0.75, 0.0, 1.125, 0.75, 0.75]"
716,716,Death Receptor Signaling,DISC-FAS,0001,2,0.25,2,4.839897155761719e-05,1.5,0.0003911972045898,1.0728836059570312e-05,0.0002598762512207,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.060267633741897e-05,0.75,0.625,cc,new,Death Receptor Signaling,DISC-FAS,0001,2,0.25,2,4.696846008300781e-05,,0.0014476776123046,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.721350468655535e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5]"
717,717,Death Receptor Signaling,MOMP,0111,2,0.75,2,3.2901763916015625e-05,1.5,0.0003018379211425,1.2159347534179688e-05,0.0002801418304443,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.828905175083002e-05,0.75,0.625,cc,new,Death Receptor Signaling,MOMP,0111,2,0.75,2,4.267692565917969e-05,,0.0015506744384765,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0001899219714409,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
719,719,Death Receptor Signaling,MPT,0100,2,0.25,2,6.723403930664062e-05,0.0,0.0001991271972656,1.4543533325195312e-05,7.843971252441406e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.1876404583225286e-05,0.0,0.625,cc,new,Death Receptor Signaling,MPT,0100,2,0.25,2,4.76837158203125e-05,,0.0012022018432617,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,9.367448678586884e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0]"
721,721,Death Receptor Signaling,RIP1,01110000,3,0.375,2,5.91278076171875e-05,0.75,0.0003193378448486,1.4066696166992188e-05,0.0003023147583007,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,1.4876707993686789e-05,0.25,0.5208333333333334,cc,new,Death Receptor Signaling,RIP1,01110000,3,0.375,2,6.866455078125e-05,,0.0019495010375976,,,1.5625,"[[('200', [], [[1, 2]]), ('122', [], [[1, 2]])], [('021', [[1, 2]], [])]]",True,False,0.0003213079858852,,0.5208333333333334,cc,v0.1.2,"[0.0, 0.625, 1.25, 0.75, 0.75, 1.125, 1.25, 0.75, 0.75, 0.0, 0.625, 0.625]"
722,722,Death Receptor Signaling,CASP3,0100,2,0.25,2,4.7206878662109375e-05,0.0,0.0002015113830566,1.0728836059570312e-05,5.841255187988281e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.7083419077526783e-05,0.0,0.625,cc,new,Death Receptor Signaling,CASP3,0100,2,0.25,2,4.696846008300781e-05,,0.0011266231536865,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,6.463098054409183e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5]"
726,726,Death Receptor Signaling,XIAP,0100,2,0.25,2,4.3392181396484375e-05,0.0,0.0001983165740966,1.1205673217773438e-05,5.841255187988281e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.720014488503533e-05,0.0,0.625,cc,new,Death Receptor Signaling,XIAP,0100,2,0.25,2,4.8160552978515625e-05,,0.0011388778686523,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001016644778055,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5]"
727,727,Death Receptor Signaling,ROS,00101010,3,0.375,2,6.008148193359375e-05,0.75,0.0003307819366455,1.430511474609375e-05,0.0003111362457275,1.5625,"[[['221', [], []], ['002', [], []]], [['120', [[0, 1]], []]]]",True,False,2.1516190313876365e-05,0.25,0.5208333333333334,cc,new,Death Receptor Signaling,ROS,00101010,3,0.375,2,6.461143493652344e-05,,0.0018000125885009,,,1.5625,"[[('002', [], [[0, 1]]), ('221', [], [[0, 1]])], [('210', [[0, 1]], [])]]",True,False,0.0002604450510557,,0.5208333333333334,cc,v0.1.2,"[1.125, 1.25, 0.75, 1.25, 1.125, 0.625, 0.75, 0.0, 0.0, 0.75, 1.125, 0.625]"
728,728,Death Receptor Signaling,BAX,0010,2,0.25,2,4.100799560546875e-05,0.0,0.0002036571502685,1.1444091796875e-05,5.841255187988281e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,1.831725117016882e-05,0.0,0.625,cc,new,Death Receptor Signaling,BAX,0010,2,0.25,2,4.57763671875e-05,,0.0010716915130615,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,3.782914800130468e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5]"
729,729,Death Receptor Signaling,apoptosome,00000010,3,0.125,3,7.557868957519531e-05,1.125,0.0003313064575195,1.5974044799804688e-05,0.0005478858947753,1.25,"[[['221', [], []], ['022', [[0, 1]], []]], [['110', [], []]]]",True,False,2.4375475251187128e-05,0.375,0.4166666666666667,cc,new,Death Receptor Signaling,apoptosome,00000010,3,0.125,3,7.557868957519531e-05,,0.0023313522338867,,,1.25,"[[('202', [[0, 1]], []), ('221', [], [[0, 1]])], [('110', [], [[0, 1]])]]",True,False,0.000206050633126,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125]"
733,733,Death Receptor Signaling,NFkB,0100,2,0.25,2,4.363059997558594e-05,0.0,0.0001958847045898,1.2636184692382812e-05,5.841255187988281e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,9.523143608456586e-06,0.0,0.625,cc,new,Death Receptor Signaling,NFkB,0100,2,0.25,2,5.221366882324219e-05,,0.0011520385742187,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001510748502544,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0]"
737,737,Differentiation of T lymphocytes,Tbet,00001000000000001000100000000000,5,0.09375,4,0.0003848075866699,2.484375,0.0004603385925292,3.0040740966796875e-05,0.0052437782287597,1.3984375,"[[['21222', [[1, 3, 4]], []], ['02022', [], []]], [['10200', [[0, 2]], []]]]",True,False,2.5638767338805538e-05,0.496875,0.2796875,cc,new,Differentiation of T lymphocytes,Tbet,00001000000000001000100000000000,5,0.09375,4,0.0010170936584472,,0.0058555603027343,,,1.3984375,"[[('21222', [[1, 3, 4]], [[0, 2]]), ('02022', [], [[0, 2], [1, 3, 4]])], [('20100', [[0, 2]], [])]]",True,False,0.0004091486502359,,0.2796875,cc,v0.1.2,"[1.4453125, 1.1875, 0.3802083432674408, 1.5661457777023315, 0.3802083432674408, 1.8125, 1.1437499523162842, 0.7916666865348816, 0.7916666865348816, 2.25, 3.0625, 1.0]"
738,738,Differentiation of T lymphocytes,STAT3,01111111,3,0.875,3,6.222724914550781e-05,2.625,0.0003948211669921,2.002716064453125e-05,0.0013327598571777,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,2.785235189130748e-05,0.875,0.4166666666666667,cc,new,Differentiation of T lymphocytes,STAT3,01111111,3,0.875,3,6.198883056640625e-05,,0.0017693042755126,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,8.937409114385958e-05,,0.4166666666666667,cc,v0.1.2,"[2.625, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125]"
740,740,Differentiation of T lymphocytes,RORgt,0000100000001000000010001111111100000000000000000000000011111111,6,0.296875,8,0.0009098052978515,2.8828125,0.0021347045898437,5.078315734863281e-05,0.0211091041564941,2.109375,"[[['102222', [[0, 4, 5], [1, 2]], []], ['202022', [[1, 2]], []]], [['022100', [], []], ['211222', [], []]]]",True,False,0.0004898101973288,0.48046875,0.3515625,cc,new,Differentiation of T lymphocytes,RORgt,0000100000001000000010001111111100000000000000000000000011111111,6,0.296875,8,0.0009512901306152,,0.060309362411499,,,2.109375,"[[('102222', [[0, 4, 5], [1, 2]], [[0, 1, 2]]), ('202022', [[1, 2]], [])], [('211222', [], [[0, 3, 4, 5], [1, 2]]), ('022100', [], [[0, 4, 5], [1, 2]])]]",True,False,0.0034933950647655,,0.3515625,cc,v0.1.2,"[1.9613585472106934, 1.861718773841858, 2.2577550411224365, 2.0194196701049805, 1.8202753067016602, 1.3352307081222534, 1.7131003141403198, 1.631250023841858, 1.4636285305023193, 2.224404811859131, 1.7398937940597534, 1.3880952596664429]"
742,742,Differentiation of T lymphocytes,STAT1,01111111,3,0.875,3,6.842613220214844e-05,2.625,0.000399112701416,1.8358230590820312e-05,0.001352310180664,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,3.065399139597069e-05,0.875,0.4166666666666667,cc,new,Differentiation of T lymphocytes,STAT1,01111111,3,0.875,3,6.556510925292969e-05,,0.0018043518066406,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,8.699919759911235e-05,,0.4166666666666667,cc,v0.1.2,"[2.625, 2.625, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 2.625, 1.125, 1.125]"
747,747,Differentiation of T lymphocytes,IL12R,0100,2,0.25,2,4.100799560546875e-05,0.0,0.0002053260803222,1.049041748046875e-05,6.079673767089844e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.6705913449615403e-05,0.0,0.625,cc,new,Differentiation of T lymphocytes,IL12R,0100,2,0.25,2,4.76837158203125e-05,,0.0011236667633056,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,3.741090645551469e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 1.5]"
748,748,Differentiation of T lymphocytes,IFNg,01111111000000001111111100000000,5,0.46875,4,0.0003144741058349,1.875,0.0005980968475341,2.86102294921875e-05,0.0116565227508544,1.609375,"[[['02000', [], []], ['21222', [], []]], [['10222', [[0, 2, 3, 4]], []]]]",True,False,1.8795853850162702e-05,0.375,0.321875,cc,new,Differentiation of T lymphocytes,IFNg,01111111000000001111111100000000,5,0.46875,4,0.0003333091735839,,0.0032443523406982,,,1.609375,"[[('02000', [], [[0, 2, 3, 4]]), ('21222', [], [[0, 2, 3, 4]])], [('20221', [[0, 2, 3, 4]], [[1, 3]])]]",True,False,0.0001510967770944,,0.321875,cc,v0.1.2,"[1.4166666269302368, 1.4739583730697632, 1.4791666269302368, 1.3229166269302368, 1.375, 1.53125, 2.0052082538604736, 0.7083333134651184, 1.34375, 1.2135416269302368, 0.8125, 2.0989582538604736]"
751,751,Differentiation of T lymphocytes,IL7R,0100,2,0.25,2,4.839897155761719e-05,0.0,0.0002100467681884,1.1920928955078123e-05,6.4849853515625e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.8834765950935805e-05,0.0,0.625,cc,new,Differentiation of T lymphocytes,IL7R,0100,2,0.25,2,5.0067901611328125e-05,,0.0011084556579589,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,3.834061350650322e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0]"
753,753,Differentiation of T lymphocytes,STAT4,0010,2,0.25,2,4.0531158447265625e-05,0.0,0.0002091407775878,1.049041748046875e-05,5.936622619628906e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,1.685091513362185e-05,0.0,0.625,cc,new,Differentiation of T lymphocytes,STAT4,0010,2,0.25,2,5.078315734863281e-05,,0.0011346340179443,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,4.898234131444238e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
758,758,Differentiation of T lymphocytes,SOCS,0111,2,0.75,2,4.00543212890625e-05,1.5,0.000311803817749,1.3828277587890623e-05,0.0003101825714111,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,2.038243207640705e-05,0.75,0.625,cc,new,Differentiation of T lymphocytes,SOCS,0111,2,0.75,2,4.482269287109375e-05,,0.0015168666839599,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,6.555173910973636e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5]"
762,762,Differentiation of T lymphocytes,IL18R,0100,2,0.25,2,4.482269287109375e-05,0.0,0.0001951694488525,1.049041748046875e-05,6.079673767089844e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,6.126197749718816e-06,0.0,0.625,cc,new,Differentiation of T lymphocytes,IL18R,0100,2,0.25,2,4.935264587402344e-05,,0.0011112689971923,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,4.30673978483512e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0]"
765,765,Differentiation of T lymphocytes,IL4R,0100,2,0.25,2,5.555152893066406e-05,0.0,0.0001929283142089,1.049041748046875e-05,5.888938903808594e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.7646454132956118e-05,0.0,0.625,cc,new,Differentiation of T lymphocytes,IL4R,0100,2,0.25,2,6.270408630371094e-05,,0.0011605739593505,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.000148486386679,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0]"
766,766,Differentiation of T lymphocytes,STAT5,00101010,3,0.375,2,5.984306335449219e-05,0.75,0.0003158569335937,1.3589859008789062e-05,0.0003063678741455,1.5625,"[[['221', [], []], ['002', [], []]], [['120', [[0, 1]], []]]]",True,False,1.1640492607430313e-05,0.25,0.5208333333333334,cc,new,Differentiation of T lymphocytes,STAT5,00101010,3,0.375,2,0.0001118183135986,,0.0017400741577148,,,1.5625,"[[('002', [], [[0, 1]]), ('221', [], [[0, 1]])], [('210', [[0, 1]], [])]]",True,False,8.039573474242964e-05,,0.5208333333333334,cc,v0.1.2,"[1.125, 0.75, 0.0, 1.125, 0.0, 0.625, 1.125, 1.25, 0.75, 0.625, 0.75, 0.0]"
768,768,Differentiation of T lymphocytes,Runx3,01000100110001001111111111111111,5,0.65625,3,0.000309944152832,0.0,0.000241994857788,6.723403930664062e-05,0.000493049621582,1.8020833333333333,"[[['02120', [], []], ['00220', [], []], ['02212', [], []]], [['21002', [], []], ['22201', [], []], ['12222', [], []]]]",True,False,1.0674125199031702e-05,0.0,0.3604166666666667,cc,new,Differentiation of T lymphocytes,Runx3,01000100110001001111111111111111,5,0.65625,3,0.0007548332214355,,0.0034914016723632,,,1.802083333333333,"[[('02120', [], [[0, 4], [1, 3]]), ('00220', [], [[0, 1, 4], [2, 3]]), ('02212', [], [[1, 2, 4]])], [('21002', [], [[0, 4], [2, 3]]), ('22201', [], [[0, 1, 2]]), ('12222', [], [[1, 2, 3, 4]])]]",True,False,7.564942993396143e-05,,0.3604166666666666,cc,v0.1.2,"[1.8984375, 1.4869791269302368, 0.6770833134651184, 2.097135305404663, 1.6041666269302368, 1.3333333730697632, 1.7760416269302368, 1.5833333730697632, 1.4114583730697632, 1.0389881134033203, 1.3239582777023315, 2.0078125]"
769,769,Differentiation of T lymphocytes,Foxp3,0010000010100000000000000000000000000000000000000000000000000000,6,0.046875,5,0.0029902458190917,3.375,0.0006118297576904,7.867813110351562e-05,0.0712687969207763,1.2843750000000007,"[[['122222', [[0, 1, 3, 5]], []], ['220202', [], []]], [['001020', [[2, 4]], []]]]",True,False,1.531931673972366e-05,0.5625,0.2140625000000001,cc,new,Differentiation of T lymphocytes,Foxp3,0010000010100000000000000000000000000000000000000000000000000000,6,0.046875,5,0.0035884380340576,,0.0146592617034912,,,1.2843750000000007,"[[('222122', [[0, 1, 3, 5]], [[0, 1, 2, 3]]), ('220202', [], [[0, 1, 3, 5], [2, 4]])], [('002010', [[2, 4]], [[0, 1]])]]",True,False,0.001616135800137,,0.2140625000000001,cc,v0.1.2,"[2.2142856121063232, 1.1822916269302368, 2.3609375953674316, 2.8645832538604736, 3.0098214149475098, 2.0230283737182617, 1.2585937976837158, 3.0098214149475098, 1.0963541269302368, 2.8059287071228027, 1.9037202596664429, 2.3582589626312256]"
770,770,Differentiation of T lymphocytes,Eomes,00010101,3,0.375,2,7.271766662597656e-05,0.75,0.0002820491790771,2.0742416381835938e-05,0.0005040168762207,1.5625,"[[['002', [], []], ['220', [], []]], [['121', [[0, 1]], []]]]",True,False,1.6532570739310607e-05,0.25,0.5208333333333334,cc,new,Differentiation of T lymphocytes,Eomes,00010101,3,0.375,2,8.749961853027344e-05,,0.0016707420349121,,,1.5625,"[[('002', [], [[0, 1]]), ('220', [], [[0, 1]])], [('121', [[0, 1]], [])]]",True,False,0.0002879421995154,,0.5208333333333334,cc,v0.1.2,"[0.75, 1.25, 1.25, 0.0, 0.0, 0.0, 0.625, 0.625, 0.75, 0.0, 0.0, 2.625]"
772,772,Differentiation of T lymphocytes,ThPOK,01110111111101111111111111111111111111111111111111111111111111110111011111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011101111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,9,0.982421875,7,0.0834019184112548,3.733723958333338,0.0045666217803955,0.0003666877746582,1.80505895614624,1.2583705357142945,"[[['201000200', [], []], ['002002100', [], []], ['201002100', [], []], ['002000200', [], []]], [['212222222', [[1, 3, 4, 7, 8]], []], ['120222222', [], []], ['222221022', [], []]]]",True,False,0.0005513245455784,0.4148582175925931,0.1398189484126993,cc,new,Differentiation of T lymphocytes,ThPOK,01110111111101111111111111111111111111111111111111111111111111110111011111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011101111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,9,0.982421875,7,0.0737841129302978,,0.0632540702819824,,,1.2583705357142945,"[[('201000200', [[0, 5], [2, 6]], [[0, 2]]), ('201002100', [], [[0, 5], [1, 3, 4, 7, 8], [2, 6]]), ('002000200', [], [[0, 1, 3, 4, 5, 7, 8], [2, 6]])], [('222222212', [[1, 3, 4, 7, 8]], [[1, 2, 3, 4]]), ('222221022', [[0, 5], [2, 6]], [[0, 2, 3]])]]",False,False,0.0042985819895273,,0.1398189484126993,cc,v0.1.2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
774,774,Differentiation of T lymphocytes,CD4,0111001111111111,4,0.8125,3,0.0001156330108642,1.3125,0.0003351211547851,3.719329833984375e-05,0.0018806457519531,1.5208333333333337,"[[['0200', [], []], ['0102', [], []]], [['1222', [[0, 2]], []], ['2021', [], []]]]",True,False,4.668442777071381e-05,0.328125,0.3802083333333333,cc,new,Differentiation of T lymphocytes,CD4,0111001111111111,4,0.8125,3,0.0001342296600341,,0.002412986755371,,,1.520833333333333,"[[('0200', [], [[0, 2, 3]]), ('0102', [], [[0, 2]])], [('2212', [[0, 2]], [[0, 1]]), ('2021', [], [[0, 2]])]]",True,False,7.915631833131591e-05,,0.3802083333333332,cc,v0.1.2,"[1.375, 0.4791666567325592, 1.8229166269302368, 2.543750047683716, 1.6875, 0.4791666567325592, 2.4375, 1.7083333730697632, 0.4791666567325592, 1.6875, 1.6875, 1.8697916269302368]"
775,775,Differentiation of T lymphocytes,CD8,00100000101000001010000010100000,5,0.21875,3,0.000744342803955,2.0625,0.0004209041595458,3.2901763916015625e-05,0.0053644180297851,1.5833333333333337,"[[['00202', [], []], ['22122', [[2, 4]], []]], [['12020', [[0, 1, 3]], []]]]",True,False,2.945008981363539e-05,0.4125,0.3166666666666667,cc,new,Differentiation of T lymphocytes,CD8,00100000101000001010000010100000,5,0.21875,3,0.0003495216369628,,0.0031106948852539,,,1.583333333333333,"[[('22221', [[2, 4]], [[0, 1]]), ('00202', [], [[0, 1, 3], [2, 4]])], [('12020', [[0, 1, 3]], [[1, 2]])]]",True,False,7.004710262963557e-05,,0.3166666666666666,cc,v0.1.2,"[1.279687523841858, 1.609375, 2.3270833492279053, 1.5614583492279053, 1.1020833253860474, 2.1197917461395264, 1.8406250476837158, 1.7708333730697632, 0.8385416865348816, 2.1095237731933594, 1.6822916269302368, 1.2145832777023315]"
776,776,Differentiation of T lymphocytes,IL4,0100,2,0.25,2,3.910064697265625e-05,0.0,0.000184154510498,1.0013580322265623e-05,5.555152893066406e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.0456333275753626e-05,0.0,0.625,cc,new,Differentiation of T lymphocytes,IL4,0100,2,0.25,2,4.482269287109375e-05,,0.0011734962463378,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001408193861583,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5]"
