,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm
253,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",p53,0111111111111111111111111111111111111111111111111111111111111111,6,0.984375,6,0.0012633800506591797,5.90625,0.042267799377441406,3.600120544433594e-05,1.3255188465118408,1.078125,0.984375,0.1796875
254,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",ERK1_2,0111,2,0.75,2,3.0517578125e-05,1.5,0.0004420280456542969,2.4080276489257812e-05,0.00019049644470214844,1.25,0.75,0.625
255,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",cJUN,0010,2,0.25,2,2.5033950805664062e-05,0.0,0.0002319812774658203,2.3365020751953125e-05,3.838539123535156e-05,1.25,0.0,0.625
256,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",ERBB3,0100000011000000000000000000000011000000110000000000000000000000,6,0.109375,4,0.001004934310913086,2.7890625,0.002275228500366211,5.269050598144531e-05,0.0075359344482421875,1.4453125,0.46484375,0.24088541666666666
257,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",TSC2,0000100000000000,4,0.0625,4,0.00012636184692382812,1.96875,0.0016677379608154297,1.9788742065429688e-05,0.0023343563079833984,1.1875,0.4921875,0.296875
258,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",p70S6K,00001000000000001000100000000000,5,0.09375,4,0.00040030479431152344,2.484375,0.001974344253540039,2.0742416381835938e-05,0.0037016868591308594,1.3984375,0.496875,0.2796875
259,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",AKT,01001100110011001100110011001100,5,0.46875,4,0.0002655982971191406,1.875,0.0015118122100830078,3.600120544433594e-05,0.0074193477630615234,1.609375,0.375,0.321875
260,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",Nfkb,01,1,0.5,1,3.218650817871094e-05,0.0,0.0002148151397705078,2.2172927856445312e-05,3.123283386230469e-05,1.0,0.0,1.0
261,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",CyclinD1,01001100110011001100110011001100,5,0.46875,4,0.00030493736267089844,1.875,0.0018401145935058594,1.9550323486328125e-05,0.007624626159667969,1.609375,0.375,0.321875
262,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",RB,01001100,3,0.375,2,5.9604644775390625e-05,0.75,0.0005223751068115234,2.5987625122070312e-05,0.00020813941955566406,1.5625,0.25,0.5208333333333334
263,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",p38,0111,2,0.75,2,2.288818359375e-05,1.5,0.00045180320739746094,2.3603439331054688e-05,0.00018930435180664062,1.25,0.75,0.625
264,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",ERBB2,01000000000000001100000000000000,5,0.09375,4,0.0003077983856201172,2.484375,0.0019271373748779297,3.838539123535156e-05,0.003706693649291992,1.3984375,0.496875,0.2796875
265,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",PTEN,0010,2,0.25,2,4.076957702636719e-05,0.0,0.0002994537353515625,2.8133392333984375e-05,4.7206878662109375e-05,1.25,0.0,0.625
266,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",BAX,01,1,0.5,1,1.9550323486328125e-05,0.0,0.00023365020751953125,2.47955322265625e-05,1.4066696166992188e-05,1.0,0.0,1.0
267,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",GSK3a_b,01111111,3,0.875,3,5.745887756347656e-05,2.625,0.0006814002990722656,7.3909759521484375e-06,0.0008399486541748047,1.25,0.875,0.4166666666666667
268,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",PRAS,0100,2,0.25,2,2.3603439331054688e-05,0.0,0.0002307891845703125,2.2172927856445312e-05,1.9788742065429688e-05,1.25,0.0,0.625
269,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",ERBB1,0100000011000000,4,0.1875,3,0.0001087188720703125,1.6875,0.0007767677307128906,3.0279159545898438e-05,0.0007555484771728516,1.5208333333333335,0.421875,0.38020833333333337
270,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",cRAF,0111111100000000,4,0.4375,3,0.000102996826171875,1.3125,0.0006957054138183594,2.9087066650390625e-05,0.0009355545043945312,1.625,0.328125,0.40625
271,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",FoxO1_3a,0100,2,0.25,2,2.384185791015625e-05,0.0,0.00023245811462402344,2.3365020751953125e-05,3.8623809814453125e-05,1.25,0.0,0.625
272,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",RPS6,0111,2,0.75,2,4.076957702636719e-05,1.5,0.00047016143798828125,2.8133392333984375e-05,0.00026798248291015625,1.25,0.75,0.625
273,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",CyclinB1,0111111100000000,4,0.4375,3,0.00011301040649414062,1.3125,0.0008726119995117188,1.1444091796875e-05,0.0009377002716064453,1.625,0.328125,0.40625
274,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",trastuzumab,01,1,0.5,1,1.6689300537109375e-05,0.0,0.0002148151397705078,4.5299530029296875e-06,1.2874603271484375e-05,1.0,0.0,1.0
275,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",erlotinib,01,1,0.5,1,1.3828277587890625e-05,0.0,0.00021314620971679688,4.0531158447265625e-06,1.2636184692382812e-05,1.0,0.0,1.0
276,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",pertuzumab,01,1,0.5,1,1.3589859008789062e-05,0.0,0.0001976490020751953,4.0531158447265625e-06,3.123283386230469e-05,1.0,0.0,1.0
277,"<BNetwork(name='BT474 Breast Cell Line Long-term ErbB Network', N=25, Nodes=['p53', 'ERK1_2', 'cJUN', 'ERBB3', 'TSC2', 'p70S6K', 'AKT', 'Nfkb', 'CyclinD1', 'RB', 'p38', 'ERBB2', 'PTEN', 'BAX', 'GSK3a_b', 'PRAS', 'ERBB1', 'cRAF', 'FoxO1_3a', 'RPS6', 'CyclinB1', 'trastuzumab', 'erlotinib', 'pertuzumab', 'stimulus'])>",stimulus,01,1,0.5,1,1.3589859008789062e-05,0.0,0.000213623046875,2.1696090698242188e-05,3.123283386230469e-05,1.0,0.0,1.0
278,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",PKCa,0111,2,0.75,2,2.3365020751953125e-05,1.5,0.0004279613494873047,2.3603439331054688e-05,0.000186920166015625,1.25,0.75,0.625
279,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",MEK1_2,0111111111111111,4,0.9375,4,0.00013971328735351562,3.75,0.0014789104461669922,3.62396240234375e-05,0.008563756942749023,1.1875,0.9375,0.296875
280,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",p70S6K,0111111111111111,4,0.9375,4,0.0001270771026611328,3.75,0.0015451908111572266,2.9325485229492188e-05,0.007256031036376953,1.1875,0.9375,0.296875
281,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",mTOR,01111111,3,0.875,3,4.1961669921875e-05,2.625,0.0006918907165527344,2.5987625122070312e-05,0.0009295940399169922,1.25,0.875,0.4166666666666667
282,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",ERK1_2,0111111111111111,4,0.9375,4,0.00012111663818359375,3.75,0.0014941692352294922,3.647804260253906e-05,0.008293390274047852,1.1875,0.9375,0.296875
283,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",PDK1,01111111111111111111111111111111,5,0.96875,5,0.00037479400634765625,4.84375,0.005646467208862305,2.0742416381835938e-05,0.09235072135925293,1.125,0.96875,0.225
284,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",AKT,0111111111111111,4,0.9375,4,0.00012874603271484375,3.75,0.0016787052154541016,3.0040740966796875e-05,0.007330417633056641,1.1875,0.9375,0.296875
285,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",ERBB3,0100000011000000,4,0.1875,3,0.0001125335693359375,1.6875,0.0007836818695068359,3.0517578125e-05,0.0007836818695068359,1.5208333333333335,0.421875,0.38020833333333337
286,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",ERBB1,01000000110000001100000011000000,5,0.21875,3,0.00026917457580566406,2.0625,0.0010471343994140625,3.743171691894531e-05,0.0019450187683105469,1.583333333333333,0.4125,0.3166666666666666
287,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",ERBB2,0100000000000000110000000000000011000000000000001100000000000000,6,0.109375,4,0.0013966560363769531,2.7890625,0.002638101577758789,8.749961853027344e-05,0.010970592498779297,1.4453125,0.46484375,0.24088541666666666
288,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",PLCg,01111111111111111111111111111111,5,0.96875,5,0.0003902912139892578,4.84375,0.005694389343261719,5.745887756347656e-05,0.08851146697998047,1.125,0.96875,0.225
289,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",trastuzumab,01,1,0.5,1,3.886222839355469e-05,0.0,0.00025534629821777344,2.288818359375e-05,3.123283386230469e-05,1.0,0.0,1.0
290,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",pertuzumab,01,1,0.5,1,1.33514404296875e-05,0.0,0.0002658367156982422,3.5762786865234375e-06,3.0994415283203125e-05,1.0,0.0,1.0
291,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",erlotinib,01,1,0.5,1,3.24249267578125e-05,0.0,0.00021839141845703125,2.1696090698242188e-05,3.123283386230469e-05,1.0,0.0,1.0
292,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",HRG,01,1,0.5,1,1.4543533325195312e-05,0.0,0.00022721290588378906,2.288818359375e-05,3.266334533691406e-05,1.0,0.0,1.0
293,"<BNetwork(name='BT474 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PKCa', 'MEK1_2', 'p70S6K', 'mTOR', 'ERK1_2', 'PDK1', 'AKT', 'ERBB3', 'ERBB1', 'ERBB2', 'PLCg', 'trastuzumab', 'pertuzumab', 'erlotinib', 'HRG', 'EGF'])>",EGF,01,1,0.5,1,2.1457672119140625e-05,0.0,0.00025916099548339844,4.76837158203125e-06,1.52587890625e-05,1.0,0.0,1.0
294,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",SMBF,0100110011001100,4,0.4375,3,0.00010824203491210938,1.3125,0.0007719993591308594,1.3589859008789062e-05,0.0009546279907226562,1.625,0.328125,0.40625
295,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",Cln2,01,1,0.5,1,4.2438507080078125e-05,0.0,0.0002713203430175781,2.5272369384765625e-05,3.910064697265625e-05,1.0,0.0,1.0
296,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",S,0111000011110000,4,0.4375,3,0.00013518333435058594,1.3125,0.0007388591766357422,1.1444091796875e-05,0.0009388923645019531,1.625,0.328125,0.40625
297,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",Cdh1,1101010101010101,4,0.5625,3,0.00012445449829101562,1.3125,0.0007131099700927734,1.0728836059570312e-05,0.0009744167327880859,1.625,0.328125,0.40625
298,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",CD,0000000100000000,4,0.0625,4,0.0001690387725830078,1.96875,0.0015821456909179688,3.123283386230469e-05,0.0018265247344970703,1.1875,0.4921875,0.296875
299,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",SFF,0000101000001010000010101111111100001000000010000000100011111111,6,0.390625,6,0.0007088184356689453,1.546875,0.004941701889038086,8.082389831542969e-05,0.007354259490966797,2.2760416666666665,0.2578125,0.37934027777777773
300,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",Clb2,0000101000001010000010101010101000001000000010000000100010001000,6,0.234375,4,0.0008111000061035156,0.9687499999999999,0.0020465850830078125,9.012222290039062e-05,0.003651142120361328,1.954427083333334,0.16145833333333331,0.3257378472222223
301,"<BNetwork(name='Budding Yeast Cell Cycle 2009', N=18, Nodes=['SMBF', 'Cln2', 'S', 'Cdh1', 'CD', 'SFF', 'Clb2', 'Swi5', 'Cln3', 'B', 'FEAR', 'Clb5', 'M', 'Cdc20', 'MEN', 'CKI', 'Yhp1', 'Cdc14'])>",Swi5,00001101,3,0.375,2,7.319450378417969e-05,0.0,0.0002682209014892578,2.5272369384765625e-05,8.511543273925781e-05,1.5625,0.0,0.5208333333333334
